time,node_a,node_b,datetime
214720,778,845,2013-06-26 11:38:40
214720,105,113,2013-06-26 11:38:40
214740,105,113,2013-06-26 11:39:00
214760,105,113,2013-06-26 11:39:20
214780,105,113,2013-06-26 11:39:40
214820,105,113,2013-06-26 11:40:20
214840,63,481,2013-06-26 11:40:40
214860,105,113,2013-06-26 11:41:00
214880,222,267,2013-06-26 11:41:20
214880,153,448,2013-06-26 11:41:20
214880,105,113,2013-06-26 11:41:20
214900,105,113,2013-06-26 11:41:40
214920,105,113,2013-06-26 11:42:00
214940,105,113,2013-06-26 11:42:20
214960,105,113,2013-06-26 11:42:40
215060,105,113,2013-06-26 11:44:20
215600,63,709,2013-06-26 11:53:20
215620,63,709,2013-06-26 11:53:40
215680,63,481,2013-06-26 11:54:40
216300,150,153,2013-06-26 12:05:00
216480,153,601,2013-06-26 12:08:00
216700,17,50,2013-06-26 12:11:40
216720,17,50,2013-06-26 12:12:00
216740,17,50,2013-06-26 12:12:20
216920,179,335,2013-06-26 12:15:20
216960,50,209,2013-06-26 12:16:00
216980,50,209,2013-06-26 12:16:20
217000,50,209,2013-06-26 12:16:40
217000,17,209,2013-06-26 12:16:40
217080,21,80,2013-06-26 12:18:00
217140,311,662,2013-06-26 12:19:00
217280,80,662,2013-06-26 12:21:20
217340,311,662,2013-06-26 12:22:20
217340,496,662,2013-06-26 12:22:20
217380,335,771,2013-06-26 12:23:00
217400,335,771,2013-06-26 12:23:20
217420,335,771,2013-06-26 12:23:40
217440,335,771,2013-06-26 12:24:00
217440,80,311,2013-06-26 12:24:00
217460,335,771,2013-06-26 12:24:20
217480,311,662,2013-06-26 12:24:40
217500,335,771,2013-06-26 12:25:00
217520,335,771,2013-06-26 12:25:20
217540,335,771,2013-06-26 12:25:40
217560,335,771,2013-06-26 12:26:00
217580,335,771,2013-06-26 12:26:20
217760,63,499,2013-06-26 12:29:20
217760,63,481,2013-06-26 12:29:20
217900,63,709,2013-06-26 12:31:40
217900,481,709,2013-06-26 12:31:40
217920,79,804,2013-06-26 12:32:00
217940,63,481,2013-06-26 12:32:20
217960,63,709,2013-06-26 12:32:40
217980,63,481,2013-06-26 12:33:00
218000,63,709,2013-06-26 12:33:20
218020,481,709,2013-06-26 12:33:40
218040,63,709,2013-06-26 12:34:00
218060,63,709,2013-06-26 12:34:20
218080,265,826,2013-06-26 12:34:40
218080,184,265,2013-06-26 12:34:40
218080,63,709,2013-06-26 12:34:40
218100,265,804,2013-06-26 12:35:00
218320,63,709,2013-06-26 12:38:40
218500,79,222,2013-06-26 12:41:40
218520,79,222,2013-06-26 12:42:00
218540,79,222,2013-06-26 12:42:20
218560,79,222,2013-06-26 12:42:40
218560,63,481,2013-06-26 12:42:40
218580,79,222,2013-06-26 12:43:00
218600,79,222,2013-06-26 12:43:20
218760,79,222,2013-06-26 12:46:00
218820,79,222,2013-06-26 12:47:00
219160,63,709,2013-06-26 12:52:40
219160,153,492,2013-06-26 12:52:40
219340,153,492,2013-06-26 12:55:40
219360,153,492,2013-06-26 12:56:00
219520,63,709,2013-06-26 12:58:40
219600,63,709,2013-06-26 13:00:00
219620,63,709,2013-06-26 13:00:20
219760,63,709,2013-06-26 13:02:40
219940,63,481,2013-06-26 13:05:40
219980,63,709,2013-06-26 13:06:20
219980,63,481,2013-06-26 13:06:20
220000,63,481,2013-06-26 13:06:40
220040,29,95,2013-06-26 13:07:20
220060,29,95,2013-06-26 13:07:40
220200,50,265,2013-06-26 13:10:00
220220,21,101,2013-06-26 13:10:20
220300,21,101,2013-06-26 13:11:40
220320,21,101,2013-06-26 13:12:00
220340,21,179,2013-06-26 13:12:20
220340,63,709,2013-06-26 13:12:20
220340,153,492,2013-06-26 13:12:20
220340,63,481,2013-06-26 13:12:20
220360,265,751,2013-06-26 13:12:40
220360,63,481,2013-06-26 13:12:40
220380,63,481,2013-06-26 13:13:00
220400,63,709,2013-06-26 13:13:20
220420,63,709,2013-06-26 13:13:40
220460,335,771,2013-06-26 13:14:20
220480,662,826,2013-06-26 13:14:40
220480,311,826,2013-06-26 13:14:40
220500,662,771,2013-06-26 13:15:00
220500,662,751,2013-06-26 13:15:00
220500,311,771,2013-06-26 13:15:00
220500,311,335,2013-06-26 13:15:00
220500,101,662,2013-06-26 13:15:00
220520,335,771,2013-06-26 13:15:20
220560,265,751,2013-06-26 13:16:00
220580,751,826,2013-06-26 13:16:20
220600,209,751,2013-06-26 13:16:40
220660,118,209,2013-06-26 13:17:40
220680,63,709,2013-06-26 13:18:00
220720,21,101,2013-06-26 13:18:40
220780,222,601,2013-06-26 13:19:40
220800,222,601,2013-06-26 13:20:00
220820,63,709,2013-06-26 13:20:20
220820,222,601,2013-06-26 13:20:20
221180,63,481,2013-06-26 13:26:20
221220,63,481,2013-06-26 13:27:00
221260,63,481,2013-06-26 13:27:40
221560,119,335,2013-06-26 13:32:40
221580,119,335,2013-06-26 13:33:00
221600,119,335,2013-06-26 13:33:20
221620,119,335,2013-06-26 13:33:40
221760,119,335,2013-06-26 13:36:00
221880,63,116,2013-06-26 13:38:00
221900,63,116,2013-06-26 13:38:20
221920,63,116,2013-06-26 13:38:40
221940,63,116,2013-06-26 13:39:00
221940,63,481,2013-06-26 13:39:00
221960,63,709,2013-06-26 13:39:20
221960,481,709,2013-06-26 13:39:20
221960,63,116,2013-06-26 13:39:20
221980,63,481,2013-06-26 13:39:40
221980,63,709,2013-06-26 13:39:40
221980,63,116,2013-06-26 13:39:40
222000,63,116,2013-06-26 13:40:00
222000,116,709,2013-06-26 13:40:00
222020,63,116,2013-06-26 13:40:20
222020,116,709,2013-06-26 13:40:20
222040,63,709,2013-06-26 13:40:40
222040,63,116,2013-06-26 13:40:40
222060,63,709,2013-06-26 13:41:00
222060,223,496,2013-06-26 13:41:00
222060,63,116,2013-06-26 13:41:00
222080,63,709,2013-06-26 13:41:20
222120,63,709,2013-06-26 13:42:00
222140,63,709,2013-06-26 13:42:20
222140,63,116,2013-06-26 13:42:20
222160,63,709,2013-06-26 13:42:40
222160,116,709,2013-06-26 13:42:40
222160,63,116,2013-06-26 13:42:40
222200,63,709,2013-06-26 13:43:20
222220,63,709,2013-06-26 13:43:40
222240,63,709,2013-06-26 13:44:00
222260,63,709,2013-06-26 13:44:20
222280,63,709,2013-06-26 13:44:40
222280,63,116,2013-06-26 13:44:40
222320,265,751,2013-06-26 13:45:20
222320,63,709,2013-06-26 13:45:20
222480,179,875,2013-06-26 13:48:00
222500,179,875,2013-06-26 13:48:20
222520,17,771,2013-06-26 13:48:40
222600,116,211,2013-06-26 13:50:00
222620,116,211,2013-06-26 13:50:20
222660,116,211,2013-06-26 13:51:00
222680,116,265,2013-06-26 13:51:20
222680,116,211,2013-06-26 13:51:20
222760,63,116,2013-06-26 13:52:40
222760,311,662,2013-06-26 13:52:40
222780,481,709,2013-06-26 13:53:00
222800,63,709,2013-06-26 13:53:20
222800,481,709,2013-06-26 13:53:20
222820,63,709,2013-06-26 13:53:40
222820,63,116,2013-06-26 13:53:40
222840,63,709,2013-06-26 13:54:00
222840,116,709,2013-06-26 13:54:00
222880,481,709,2013-06-26 13:54:40
222880,63,481,2013-06-26 13:54:40
222900,29,95,2013-06-26 13:55:00
222900,63,709,2013-06-26 13:55:00
222900,63,481,2013-06-26 13:55:00
222920,63,709,2013-06-26 13:55:20
222920,29,95,2013-06-26 13:55:20
222940,29,222,2013-06-26 13:55:40
222940,63,709,2013-06-26 13:55:40
223000,481,499,2013-06-26 13:56:40
223000,79,222,2013-06-26 13:56:40
223020,153,492,2013-06-26 13:57:00
223020,79,222,2013-06-26 13:57:00
223040,153,492,2013-06-26 13:57:20
223100,153,492,2013-06-26 13:58:20
223120,153,492,2013-06-26 13:58:40
223120,21,101,2013-06-26 13:58:40
223140,63,709,2013-06-26 13:59:00
223180,153,492,2013-06-26 13:59:40
223200,153,492,2013-06-26 14:00:00
223240,63,709,2013-06-26 14:00:40
223260,63,709,2013-06-26 14:01:00
223260,448,492,2013-06-26 14:01:00
223320,63,154,2013-06-26 14:02:00
223340,63,154,2013-06-26 14:02:20
223380,153,492,2013-06-26 14:03:00
223420,492,499,2013-06-26 14:03:40
223420,153,481,2013-06-26 14:03:40
223420,63,153,2013-06-26 14:03:40
223620,481,709,2013-06-26 14:07:00
223680,153,492,2013-06-26 14:08:00
223740,153,492,2013-06-26 14:09:00
223860,153,492,2013-06-26 14:11:00
224000,29,39,2013-06-26 14:13:20
224020,29,39,2013-06-26 14:13:40
224040,29,39,2013-06-26 14:14:00
224080,29,39,2013-06-26 14:14:40
224100,153,492,2013-06-26 14:15:00
224120,153,492,2013-06-26 14:15:20
224180,153,492,2013-06-26 14:16:20
224380,63,153,2013-06-26 14:19:40
224400,29,39,2013-06-26 14:20:00
224420,29,39,2013-06-26 14:20:20
224440,29,39,2013-06-26 14:20:40
224440,63,154,2013-06-26 14:20:40
224460,29,39,2013-06-26 14:21:00
224480,29,39,2013-06-26 14:21:20
224500,29,39,2013-06-26 14:21:40
224520,29,39,2013-06-26 14:22:00
224540,29,39,2013-06-26 14:22:20
224540,63,601,2013-06-26 14:22:20
224560,63,601,2013-06-26 14:22:40
224580,29,39,2013-06-26 14:23:00
224580,63,150,2013-06-26 14:23:00
224580,63,601,2013-06-26 14:23:00
224600,29,39,2013-06-26 14:23:20
224620,29,39,2013-06-26 14:23:40
224660,15,223,2013-06-26 14:24:20
224720,29,39,2013-06-26 14:25:20
224740,29,39,2013-06-26 14:25:40
224740,153,492,2013-06-26 14:25:40
224760,29,39,2013-06-26 14:26:00
224760,153,492,2013-06-26 14:26:00
224840,17,771,2013-06-26 14:27:20
224900,153,492,2013-06-26 14:28:20
224920,153,492,2013-06-26 14:28:40
224940,153,492,2013-06-26 14:29:00
224960,153,492,2013-06-26 14:29:20
224980,153,492,2013-06-26 14:29:40
225000,153,492,2013-06-26 14:30:00
225020,153,492,2013-06-26 14:30:20
225040,153,492,2013-06-26 14:30:40
225060,153,492,2013-06-26 14:31:00
225080,153,492,2013-06-26 14:31:20
225100,153,492,2013-06-26 14:31:40
225180,29,39,2013-06-26 14:33:00
225180,153,492,2013-06-26 14:33:00
225260,265,875,2013-06-26 14:34:20
225300,29,39,2013-06-26 14:35:00
225300,153,709,2013-06-26 14:35:00
225320,153,709,2013-06-26 14:35:20
225340,29,39,2013-06-26 14:35:40
225340,153,709,2013-06-26 14:35:40
225360,153,709,2013-06-26 14:36:00
225380,265,826,2013-06-26 14:36:20
225460,29,39,2013-06-26 14:37:40
225520,29,39,2013-06-26 14:38:40
225760,153,709,2013-06-26 14:42:40
225780,153,709,2013-06-26 14:43:00
225820,63,481,2013-06-26 14:43:40
225840,63,481,2013-06-26 14:44:00
225860,63,481,2013-06-26 14:44:20
225880,153,492,2013-06-26 14:44:40
225880,63,481,2013-06-26 14:44:40
225900,63,481,2013-06-26 14:45:00
226020,153,492,2013-06-26 14:47:00
226040,153,492,2013-06-26 14:47:20
226060,275,804,2013-06-26 14:47:40
226060,153,492,2013-06-26 14:47:40
226060,116,709,2013-06-26 14:47:40
226080,153,492,2013-06-26 14:48:00
226100,153,492,2013-06-26 14:48:20
226140,275,804,2013-06-26 14:49:00
226400,153,492,2013-06-26 14:53:20
226580,153,492,2013-06-26 14:56:20
226840,265,826,2013-06-26 15:00:40
226860,265,826,2013-06-26 15:01:00
226880,265,826,2013-06-26 15:01:20
226980,153,492,2013-06-26 15:03:00
227020,153,492,2013-06-26 15:03:40
227380,153,492,2013-06-26 15:09:40
227520,265,826,2013-06-26 15:12:00
227600,265,826,2013-06-26 15:13:20
227620,153,492,2013-06-26 15:13:40
228200,153,492,2013-06-26 15:23:20
228680,153,492,2013-06-26 15:31:20
228860,63,709,2013-06-26 15:34:20
229000,153,492,2013-06-26 15:36:40
229000,29,116,2013-06-26 15:36:40
229200,63,95,2013-06-26 15:40:00
229220,116,211,2013-06-26 15:40:20
229240,29,95,2013-06-26 15:40:40
229240,116,211,2013-06-26 15:40:40
229260,29,95,2013-06-26 15:41:00
229280,29,95,2013-06-26 15:41:20
230100,492,601,2013-06-26 15:55:00
230140,492,601,2013-06-26 15:55:40
230160,492,601,2013-06-26 15:56:00
230180,492,601,2013-06-26 15:56:20
230200,492,601,2013-06-26 15:56:40
230220,492,601,2013-06-26 15:57:00
230240,492,601,2013-06-26 15:57:20
230260,492,601,2013-06-26 15:57:40
230280,492,601,2013-06-26 15:58:00
230300,492,601,2013-06-26 15:58:20
230320,492,601,2013-06-26 15:58:40
230360,492,601,2013-06-26 15:59:20
230380,492,601,2013-06-26 15:59:40
230400,492,601,2013-06-26 16:00:00
230460,492,601,2013-06-26 16:01:00
230480,492,601,2013-06-26 16:01:20
230500,492,601,2013-06-26 16:01:40
230520,492,601,2013-06-26 16:02:00
230540,492,601,2013-06-26 16:02:20
230560,492,601,2013-06-26 16:02:40
230580,492,601,2013-06-26 16:03:00
230600,492,601,2013-06-26 16:03:20
230600,63,709,2013-06-26 16:03:20
230620,492,601,2013-06-26 16:03:40
230680,492,601,2013-06-26 16:04:40
230700,492,601,2013-06-26 16:05:00
230840,268,826,2013-06-26 16:07:20
230860,268,826,2013-06-26 16:07:40
231100,223,496,2013-06-26 16:11:40
231120,223,496,2013-06-26 16:12:00
231160,223,496,2013-06-26 16:12:40
231180,223,496,2013-06-26 16:13:00
231200,223,496,2013-06-26 16:13:20
231200,150,709,2013-06-26 16:13:20
231220,223,496,2013-06-26 16:13:40
231220,150,709,2013-06-26 16:13:40
231220,153,601,2013-06-26 16:13:40
231240,29,95,2013-06-26 16:14:00
231240,223,496,2013-06-26 16:14:00
231240,153,601,2013-06-26 16:14:00
231240,150,709,2013-06-26 16:14:00
231260,29,95,2013-06-26 16:14:20
231260,223,496,2013-06-26 16:14:20
231260,153,601,2013-06-26 16:14:20
231260,150,709,2013-06-26 16:14:20
231280,29,95,2013-06-26 16:14:40
231280,223,496,2013-06-26 16:14:40
231280,150,709,2013-06-26 16:14:40
231300,119,804,2013-06-26 16:15:00
231300,223,496,2013-06-26 16:15:00
231320,223,496,2013-06-26 16:15:20
231340,223,496,2013-06-26 16:15:40
231340,153,601,2013-06-26 16:15:40
231380,223,496,2013-06-26 16:16:20
231380,153,601,2013-06-26 16:16:20
231400,223,496,2013-06-26 16:16:40
231400,153,601,2013-06-26 16:16:40
231400,17,771,2013-06-26 16:16:40
231420,223,496,2013-06-26 16:17:00
231420,153,601,2013-06-26 16:17:00
231440,223,496,2013-06-26 16:17:20
231440,153,601,2013-06-26 16:17:20
231460,223,496,2013-06-26 16:17:40
231480,223,496,2013-06-26 16:18:00
231500,223,496,2013-06-26 16:18:20
231520,223,496,2013-06-26 16:18:40
231540,223,496,2013-06-26 16:19:00
231580,223,496,2013-06-26 16:19:40
231600,223,496,2013-06-26 16:20:00
231700,275,826,2013-06-26 16:21:40
231720,804,826,2013-06-26 16:22:00
231740,223,496,2013-06-26 16:22:20
231760,275,804,2013-06-26 16:22:40
231780,223,496,2013-06-26 16:23:00
231800,223,496,2013-06-26 16:23:20
231820,223,496,2013-06-26 16:23:40
231820,184,751,2013-06-26 16:23:40
231840,184,751,2013-06-26 16:24:00
231860,223,496,2013-06-26 16:24:20
231880,223,496,2013-06-26 16:24:40
231900,223,496,2013-06-26 16:25:00
231920,223,496,2013-06-26 16:25:20
231920,184,751,2013-06-26 16:25:20
231940,223,496,2013-06-26 16:25:40
231940,184,751,2013-06-26 16:25:40
231960,223,496,2013-06-26 16:26:00
231980,223,496,2013-06-26 16:26:20
232000,223,496,2013-06-26 16:26:40
232020,184,751,2013-06-26 16:27:00
232040,184,751,2013-06-26 16:27:20
232060,184,751,2013-06-26 16:27:40
232080,116,150,2013-06-26 16:28:00
232080,184,751,2013-06-26 16:28:00
232100,184,751,2013-06-26 16:28:20
232120,268,751,2013-06-26 16:28:40
232120,184,751,2013-06-26 16:28:40
232120,184,268,2013-06-26 16:28:40
232140,184,751,2013-06-26 16:29:00
232160,184,751,2013-06-26 16:29:20
232160,79,222,2013-06-26 16:29:20
232180,184,751,2013-06-26 16:29:40
232180,131,826,2013-06-26 16:29:40
232200,184,751,2013-06-26 16:30:00
232220,184,751,2013-06-26 16:30:20
232240,184,751,2013-06-26 16:30:40
232260,268,751,2013-06-26 16:31:00
232260,184,751,2013-06-26 16:31:00
232280,268,751,2013-06-26 16:31:20
232280,184,751,2013-06-26 16:31:20
232280,184,268,2013-06-26 16:31:20
232300,268,751,2013-06-26 16:31:40
232300,184,751,2013-06-26 16:31:40
232320,184,751,2013-06-26 16:32:00
232340,184,751,2013-06-26 16:32:20
232360,268,751,2013-06-26 16:32:40
232380,184,751,2013-06-26 16:33:00
232400,268,751,2013-06-26 16:33:20
232400,184,751,2013-06-26 16:33:20
232400,184,268,2013-06-26 16:33:20
232420,268,751,2013-06-26 16:33:40
232420,184,751,2013-06-26 16:33:40
232440,268,751,2013-06-26 16:34:00
232440,184,751,2013-06-26 16:34:00
232460,268,751,2013-06-26 16:34:20
232600,184,268,2013-06-26 16:36:40
232620,184,268,2013-06-26 16:37:00
233140,116,709,2013-06-26 16:45:40
233280,268,751,2013-06-26 16:48:00
233560,184,751,2013-06-26 16:52:40
233780,184,268,2013-06-26 16:56:20
233800,184,268,2013-06-26 16:56:40
233900,50,265,2013-06-26 16:58:20
234280,481,709,2013-06-26 17:04:40
234320,184,751,2013-06-26 17:05:20
234360,184,751,2013-06-26 17:06:00
234440,184,751,2013-06-26 17:07:20
234460,184,751,2013-06-26 17:07:40
234520,184,751,2013-06-26 17:08:40
235300,123,222,2013-06-26 17:21:40
235320,123,222,2013-06-26 17:22:00
235380,123,222,2013-06-26 17:23:00
235440,123,222,2013-06-26 17:24:00
235460,123,222,2013-06-26 17:24:20
235540,153,492,2013-06-26 17:25:40
235780,265,826,2013-06-26 17:29:40
235960,172,819,2013-06-26 17:32:40
236000,265,826,2013-06-26 17:33:20
236420,153,492,2013-06-26 17:40:20
236820,265,826,2013-06-26 17:47:00
236880,265,826,2013-06-26 17:48:00
236980,265,826,2013-06-26 17:49:40
237240,29,513,2013-06-26 17:54:00
237500,153,492,2013-06-26 17:58:20
237600,153,492,2013-06-26 18:00:00
238620,95,222,2013-06-26 18:17:00
238640,95,222,2013-06-26 18:17:20
238660,95,222,2013-06-26 18:17:40
238680,95,120,2013-06-26 18:18:00
238700,95,120,2013-06-26 18:18:20
238720,95,120,2013-06-26 18:18:40
238740,95,120,2013-06-26 18:19:00
238760,95,120,2013-06-26 18:19:20
238780,95,120,2013-06-26 18:19:40
238800,95,120,2013-06-26 18:20:00
238820,95,120,2013-06-26 18:20:20
238840,95,120,2013-06-26 18:20:40
238860,95,120,2013-06-26 18:21:00
238880,95,120,2013-06-26 18:21:20
238900,95,120,2013-06-26 18:21:40
238920,95,120,2013-06-26 18:22:00
238940,95,120,2013-06-26 18:22:20
238980,95,120,2013-06-26 18:23:00
239000,95,120,2013-06-26 18:23:20
239020,95,120,2013-06-26 18:23:40
239040,95,120,2013-06-26 18:24:00
239060,95,120,2013-06-26 18:24:20
239080,95,120,2013-06-26 18:24:40
239100,95,120,2013-06-26 18:25:00
239120,95,120,2013-06-26 18:25:20
240300,102,131,2013-06-26 18:45:00
240420,268,845,2013-06-26 18:47:00
290480,120,819,2013-06-27 08:41:20
290600,119,804,2013-06-27 08:43:20
290620,119,804,2013-06-27 08:43:40
290660,120,819,2013-06-27 08:44:20
290680,120,819,2013-06-27 08:44:40
290720,120,819,2013-06-27 08:45:20
290740,120,819,2013-06-27 08:45:40
290800,120,819,2013-06-27 08:46:40
290860,120,819,2013-06-27 08:47:40
291160,35,273,2013-06-27 08:52:40
291480,120,819,2013-06-27 08:58:00
291500,120,819,2013-06-27 08:58:20
291600,150,499,2013-06-27 09:00:00
291640,779,819,2013-06-27 09:00:40
291700,113,120,2013-06-27 09:01:40
292240,119,762,2013-06-27 09:10:40
292260,119,762,2013-06-27 09:11:00
292740,819,987,2013-06-27 09:19:00
292780,271,492,2013-06-27 09:19:40
292780,819,987,2013-06-27 09:19:40
292860,153,601,2013-06-27 09:21:00
292880,153,533,2013-06-27 09:21:20
292960,335,771,2013-06-27 09:22:40
293020,153,271,2013-06-27 09:23:40
293040,153,271,2013-06-27 09:24:00
293080,153,271,2013-06-27 09:24:40
293100,153,271,2013-06-27 09:25:00
293120,153,271,2013-06-27 09:25:20
293140,153,271,2013-06-27 09:25:40
293180,153,271,2013-06-27 09:26:20
293360,50,311,2013-06-27 09:29:20
293360,48,311,2013-06-27 09:29:20
293380,48,50,2013-06-27 09:29:40
293400,48,50,2013-06-27 09:30:00
293440,184,751,2013-06-27 09:30:40
293440,95,194,2013-06-27 09:30:40
293460,184,751,2013-06-27 09:31:00
293460,95,194,2013-06-27 09:31:00
293460,63,481,2013-06-27 09:31:00
293480,184,751,2013-06-27 09:31:20
293480,95,194,2013-06-27 09:31:20
293480,56,95,2013-06-27 09:31:20
293520,95,194,2013-06-27 09:32:00
293540,184,751,2013-06-27 09:32:20
293560,184,751,2013-06-27 09:32:40
293580,184,751,2013-06-27 09:33:00
293660,95,194,2013-06-27 09:34:20
293680,95,194,2013-06-27 09:34:40
293700,184,751,2013-06-27 09:35:00
293780,50,762,2013-06-27 09:36:20
293800,50,762,2013-06-27 09:36:40
293820,80,102,2013-06-27 09:37:00
293940,184,751,2013-06-27 09:39:00
293940,134,784,2013-06-27 09:39:00
293960,134,762,2013-06-27 09:39:20
293960,134,784,2013-06-27 09:39:20
293980,35,253,2013-06-27 09:39:40
293980,56,181,2013-06-27 09:39:40
293980,134,784,2013-06-27 09:39:40
294000,134,784,2013-06-27 09:40:00
294020,134,784,2013-06-27 09:40:20
294060,79,123,2013-06-27 09:41:00
294080,56,939,2013-06-27 09:41:20
294100,56,939,2013-06-27 09:41:40
294160,56,939,2013-06-27 09:42:40
294180,56,939,2013-06-27 09:43:00
294200,56,939,2013-06-27 09:43:20
294220,223,311,2013-06-27 09:43:40
294220,56,311,2013-06-27 09:43:40
294220,56,939,2013-06-27 09:43:40
294240,223,311,2013-06-27 09:44:00
294240,56,939,2013-06-27 09:44:00
294260,223,311,2013-06-27 09:44:20
294260,56,939,2013-06-27 09:44:20
294280,223,311,2013-06-27 09:44:40
294280,56,311,2013-06-27 09:44:40
294480,601,709,2013-06-27 09:48:00
294560,79,123,2013-06-27 09:49:20
294580,601,709,2013-06-27 09:49:40
