time,node_a,node_b,status_a,status_b,datetime
103680,1221,1260,MED,MED,2010-12-07 17:48:00
103680,1159,1260,MED,MED,2010-12-07 17:48:00
103680,1159,1191,MED,MED,2010-12-07 17:48:00
103700,1159,1221,MED,MED,2010-12-07 17:48:20
103700,1221,1260,MED,MED,2010-12-07 17:48:20
103700,1159,1260,MED,MED,2010-12-07 17:48:20
103720,1159,1362,MED,PAT,2010-12-07 17:48:40
103720,1221,1260,MED,MED,2010-12-07 17:48:40
103740,1149,1196,NUR,NUR,2010-12-07 17:49:00
103740,1159,1362,MED,PAT,2010-12-07 17:49:00
103740,1221,1260,MED,MED,2010-12-07 17:49:00
103740,1149,1202,NUR,NUR,2010-12-07 17:49:00
103760,1159,1362,MED,PAT,2010-12-07 17:49:20
103760,1221,1260,MED,MED,2010-12-07 17:49:20
103780,1221,1260,MED,MED,2010-12-07 17:49:40
103780,1159,1260,MED,MED,2010-12-07 17:49:40
103800,1221,1260,MED,MED,2010-12-07 17:50:00
103800,1159,1260,MED,MED,2010-12-07 17:50:00
103820,1149,1393,NUR,PAT,2010-12-07 17:50:20
103820,1221,1260,MED,MED,2010-12-07 17:50:20
103840,1148,1191,MED,MED,2010-12-07 17:50:40
103840,1221,1260,MED,MED,2010-12-07 17:50:40
103840,1149,1202,NUR,NUR,2010-12-07 17:50:40
103860,1149,1202,NUR,NUR,2010-12-07 17:51:00
103880,1098,1159,ADM,MED,2010-12-07 17:51:20
103880,1159,1362,MED,PAT,2010-12-07 17:51:20
103880,1149,1202,NUR,NUR,2010-12-07 17:51:20
103900,1149,1393,NUR,PAT,2010-12-07 17:51:40
103900,1221,1260,MED,MED,2010-12-07 17:51:40
103920,1148,1191,MED,MED,2010-12-07 17:52:00
103920,1159,1362,MED,PAT,2010-12-07 17:52:00
103920,1149,1202,NUR,NUR,2010-12-07 17:52:00
103940,1149,1202,NUR,NUR,2010-12-07 17:52:20
103960,1159,1362,MED,PAT,2010-12-07 17:52:40
103960,1149,1202,NUR,NUR,2010-12-07 17:52:40
104000,1159,1362,MED,PAT,2010-12-07 17:53:20
104000,1149,1202,NUR,NUR,2010-12-07 17:53:20
104020,1159,1362,MED,PAT,2010-12-07 17:53:40
104020,1149,1202,NUR,NUR,2010-12-07 17:53:40
104040,1159,1362,MED,PAT,2010-12-07 17:54:00
104040,1149,1202,NUR,NUR,2010-12-07 17:54:00
104060,1159,1221,MED,MED,2010-12-07 17:54:20
104060,1159,1362,MED,PAT,2010-12-07 17:54:20
104060,1221,1260,MED,MED,2010-12-07 17:54:20
104060,1149,1202,NUR,NUR,2010-12-07 17:54:20
104080,1148,1191,MED,MED,2010-12-07 17:54:40
104080,1159,1221,MED,MED,2010-12-07 17:54:40
104080,1159,1362,MED,PAT,2010-12-07 17:54:40
104080,1221,1260,MED,MED,2010-12-07 17:54:40
104100,1159,1221,MED,MED,2010-12-07 17:55:00
104100,1159,1362,MED,PAT,2010-12-07 17:55:00
104120,1148,1191,MED,MED,2010-12-07 17:55:20
104120,1159,1221,MED,MED,2010-12-07 17:55:20
104140,1148,1191,MED,MED,2010-12-07 17:55:40
104140,1159,1221,MED,MED,2010-12-07 17:55:40
104140,1221,1260,MED,MED,2010-12-07 17:55:40
104140,1221,1362,MED,PAT,2010-12-07 17:55:40
104140,1159,1260,MED,MED,2010-12-07 17:55:40
104160,1148,1191,MED,MED,2010-12-07 17:56:00
104160,1159,1221,MED,MED,2010-12-07 17:56:00
104160,1221,1260,MED,MED,2010-12-07 17:56:00
104160,1221,1362,MED,PAT,2010-12-07 17:56:00
104180,1159,1221,MED,MED,2010-12-07 17:56:20
104180,1159,1362,MED,PAT,2010-12-07 17:56:20
104180,1105,1205,NUR,NUR,2010-12-07 17:56:20
104200,1148,1191,MED,MED,2010-12-07 17:56:40
104200,1159,1221,MED,MED,2010-12-07 17:56:40
104200,1221,1260,MED,MED,2010-12-07 17:56:40
104220,1159,1221,MED,MED,2010-12-07 17:57:00
104220,1159,1362,MED,PAT,2010-12-07 17:57:00
104220,1221,1362,MED,PAT,2010-12-07 17:57:00
104240,1148,1191,MED,MED,2010-12-07 17:57:20
104240,1159,1221,MED,MED,2010-12-07 17:57:20
104240,1159,1362,MED,PAT,2010-12-07 17:57:20
104240,1159,1260,MED,MED,2010-12-07 17:57:20
104260,1149,1393,NUR,PAT,2010-12-07 17:57:40
104260,1098,1148,ADM,MED,2010-12-07 17:57:40
104260,1149,1202,NUR,NUR,2010-12-07 17:57:40
104280,1159,1191,MED,MED,2010-12-07 17:58:00
104300,1149,1393,NUR,PAT,2010-12-07 17:58:20
104300,1148,1260,MED,MED,2010-12-07 17:58:20
104300,1221,1260,MED,MED,2010-12-07 17:58:20
104300,1105,1205,NUR,NUR,2010-12-07 17:58:20
104300,1149,1202,NUR,NUR,2010-12-07 17:58:20
104320,1149,1196,NUR,NUR,2010-12-07 17:58:40
104320,1221,1260,MED,MED,2010-12-07 17:58:40
104340,1148,1221,MED,MED,2010-12-07 17:59:00
104340,1221,1260,MED,MED,2010-12-07 17:59:00
104340,1191,1221,MED,MED,2010-12-07 17:59:00
104360,1191,1221,MED,MED,2010-12-07 17:59:20
104380,1148,1221,MED,MED,2010-12-07 17:59:40
104380,1149,1393,NUR,PAT,2010-12-07 17:59:40
104380,1191,1221,MED,MED,2010-12-07 17:59:40
104380,1149,1202,NUR,NUR,2010-12-07 17:59:40
104400,1148,1191,MED,MED,2010-12-07 18:00:00
104400,1148,1221,MED,MED,2010-12-07 18:00:00
104400,1149,1393,NUR,PAT,2010-12-07 18:00:00
104400,1191,1260,MED,MED,2010-12-07 18:00:00
104400,1191,1221,MED,MED,2010-12-07 18:00:00
104400,1149,1202,NUR,NUR,2010-12-07 18:00:00
104420,1148,1191,MED,MED,2010-12-07 18:00:20
104420,1148,1221,MED,MED,2010-12-07 18:00:20
104420,1149,1393,NUR,PAT,2010-12-07 18:00:20
104420,1159,1221,MED,MED,2010-12-07 18:00:20
104420,1191,1221,MED,MED,2010-12-07 18:00:20
104420,1149,1202,NUR,NUR,2010-12-07 18:00:20
104440,1148,1191,MED,MED,2010-12-07 18:00:40
104440,1149,1196,NUR,NUR,2010-12-07 18:00:40
104440,1148,1221,MED,MED,2010-12-07 18:00:40
104440,1149,1393,NUR,PAT,2010-12-07 18:00:40
104440,1191,1221,MED,MED,2010-12-07 18:00:40
104440,1149,1202,NUR,NUR,2010-12-07 18:00:40
104460,1148,1221,MED,MED,2010-12-07 18:01:00
104460,1149,1393,NUR,PAT,2010-12-07 18:01:00
104460,1149,1202,NUR,NUR,2010-12-07 18:01:00
104480,1148,1191,MED,MED,2010-12-07 18:01:20
104480,1149,1196,NUR,NUR,2010-12-07 18:01:20
104480,1148,1221,MED,MED,2010-12-07 18:01:20
104480,1149,1393,NUR,PAT,2010-12-07 18:01:20
104480,1159,1221,MED,MED,2010-12-07 18:01:20
104480,1105,1205,NUR,NUR,2010-12-07 18:01:20
104480,1191,1221,MED,MED,2010-12-07 18:01:20
104480,1149,1202,NUR,NUR,2010-12-07 18:01:20
104500,1149,1196,NUR,NUR,2010-12-07 18:01:40
104500,1148,1221,MED,MED,2010-12-07 18:01:40
104500,1149,1393,NUR,PAT,2010-12-07 18:01:40
104500,1191,1221,MED,MED,2010-12-07 18:01:40
104500,1149,1202,NUR,NUR,2010-12-07 18:01:40
104520,1149,1196,NUR,NUR,2010-12-07 18:02:00
104520,1148,1221,MED,MED,2010-12-07 18:02:00
104520,1149,1393,NUR,PAT,2010-12-07 18:02:00
104520,1149,1202,NUR,NUR,2010-12-07 18:02:00
104540,1149,1393,NUR,PAT,2010-12-07 18:02:20
104540,1149,1202,NUR,NUR,2010-12-07 18:02:20
104560,1149,1196,NUR,NUR,2010-12-07 18:02:40
104560,1149,1393,NUR,PAT,2010-12-07 18:02:40
104560,1159,1221,MED,MED,2010-12-07 18:02:40
104560,1105,1205,NUR,NUR,2010-12-07 18:02:40
104560,1149,1202,NUR,NUR,2010-12-07 18:02:40
104580,1149,1196,NUR,NUR,2010-12-07 18:03:00
104580,1149,1393,NUR,PAT,2010-12-07 18:03:00
104580,1202,1393,NUR,PAT,2010-12-07 18:03:00
104580,1149,1202,NUR,NUR,2010-12-07 18:03:00
104600,1196,1202,NUR,NUR,2010-12-07 18:03:20
104600,1149,1196,NUR,NUR,2010-12-07 18:03:20
104600,1149,1393,NUR,PAT,2010-12-07 18:03:20
104600,1159,1221,MED,MED,2010-12-07 18:03:20
104600,1149,1202,NUR,NUR,2010-12-07 18:03:20
104620,1149,1196,NUR,NUR,2010-12-07 18:03:40
104620,1149,1393,NUR,PAT,2010-12-07 18:03:40
104620,1159,1221,MED,MED,2010-12-07 18:03:40
104620,1149,1202,NUR,NUR,2010-12-07 18:03:40
104640,1202,1393,NUR,PAT,2010-12-07 18:04:00
104660,1196,1202,NUR,NUR,2010-12-07 18:04:20
104660,1149,1196,NUR,NUR,2010-12-07 18:04:20
104660,1149,1393,NUR,PAT,2010-12-07 18:04:20
104660,1221,1260,MED,MED,2010-12-07 18:04:20
104660,1149,1202,NUR,NUR,2010-12-07 18:04:20
104680,1149,1196,NUR,NUR,2010-12-07 18:04:40
104680,1149,1393,NUR,PAT,2010-12-07 18:04:40
104680,1221,1260,MED,MED,2010-12-07 18:04:40
104700,1149,1196,NUR,NUR,2010-12-07 18:05:00
104700,1221,1260,MED,MED,2010-12-07 18:05:00
104720,1196,1202,NUR,NUR,2010-12-07 18:05:20
104720,1148,1221,MED,MED,2010-12-07 18:05:20
104720,1221,1260,MED,MED,2010-12-07 18:05:20
104720,1191,1221,MED,MED,2010-12-07 18:05:20
104740,1148,1191,MED,MED,2010-12-07 18:05:40
104740,1148,1221,MED,MED,2010-12-07 18:05:40
104740,1148,1260,MED,MED,2010-12-07 18:05:40
104740,1221,1260,MED,MED,2010-12-07 18:05:40
104740,1191,1221,MED,MED,2010-12-07 18:05:40
104740,1144,1168,MED,MED,2010-12-07 18:05:40
104760,1148,1191,MED,MED,2010-12-07 18:06:00
104760,1148,1221,MED,MED,2010-12-07 18:06:00
104760,1221,1260,MED,MED,2010-12-07 18:06:00
104760,1191,1221,MED,MED,2010-12-07 18:06:00
104760,1144,1168,MED,MED,2010-12-07 18:06:00
104780,1148,1221,MED,MED,2010-12-07 18:06:20
104780,1148,1159,MED,MED,2010-12-07 18:06:20
104780,1221,1260,MED,MED,2010-12-07 18:06:20
104780,1191,1221,MED,MED,2010-12-07 18:06:20
104800,1148,1221,MED,MED,2010-12-07 18:06:40
104820,1196,1202,NUR,NUR,2010-12-07 18:07:00
104820,1148,1191,MED,MED,2010-12-07 18:07:00
104820,1148,1221,MED,MED,2010-12-07 18:07:00
104840,1144,1221,MED,MED,2010-12-07 18:07:20
104840,1191,1221,MED,MED,2010-12-07 18:07:20
104860,1144,1221,MED,MED,2010-12-07 18:07:40
104860,1179,1365,ADM,PAT,2010-12-07 18:07:40
104880,1144,1191,MED,MED,2010-12-07 18:08:00
104880,1191,1260,MED,MED,2010-12-07 18:08:00
104880,1144,1221,MED,MED,2010-12-07 18:08:00
104880,1179,1365,ADM,PAT,2010-12-07 18:08:00
104880,1191,1221,MED,MED,2010-12-07 18:08:00
104880,1159,1191,MED,MED,2010-12-07 18:08:00
104900,1144,1148,MED,MED,2010-12-07 18:08:20
104900,1144,1191,MED,MED,2010-12-07 18:08:20
104900,1148,1221,MED,MED,2010-12-07 18:08:20
104900,1191,1260,MED,MED,2010-12-07 18:08:20
104900,1144,1221,MED,MED,2010-12-07 18:08:20
104900,1191,1221,MED,MED,2010-12-07 18:08:20
104920,1144,1191,MED,MED,2010-12-07 18:08:40
104920,1191,1260,MED,MED,2010-12-07 18:08:40
104920,1144,1221,MED,MED,2010-12-07 18:08:40
104920,1191,1221,MED,MED,2010-12-07 18:08:40
104940,1148,1191,MED,MED,2010-12-07 18:09:00
104940,1144,1191,MED,MED,2010-12-07 18:09:00
104940,1144,1221,MED,MED,2010-12-07 18:09:00
104940,1179,1365,ADM,PAT,2010-12-07 18:09:00
104960,1144,1191,MED,MED,2010-12-07 18:09:20
104960,1148,1221,MED,MED,2010-12-07 18:09:20
104960,1191,1260,MED,MED,2010-12-07 18:09:20
104960,1144,1221,MED,MED,2010-12-07 18:09:20
104960,1179,1365,ADM,PAT,2010-12-07 18:09:20
104960,1159,1260,MED,MED,2010-12-07 18:09:20
104980,1191,1260,MED,MED,2010-12-07 18:09:40
104980,1144,1221,MED,MED,2010-12-07 18:09:40
104980,1179,1365,ADM,PAT,2010-12-07 18:09:40
104980,1191,1221,MED,MED,2010-12-07 18:09:40
104980,1159,1260,MED,MED,2010-12-07 18:09:40
104980,1159,1191,MED,MED,2010-12-07 18:09:40
105000,1144,1191,MED,MED,2010-12-07 18:10:00
105000,1148,1221,MED,MED,2010-12-07 18:10:00
105000,1144,1221,MED,MED,2010-12-07 18:10:00
105000,1191,1221,MED,MED,2010-12-07 18:10:00
105020,1148,1221,MED,MED,2010-12-07 18:10:20
105020,1144,1221,MED,MED,2010-12-07 18:10:20
105020,1191,1221,MED,MED,2010-12-07 18:10:20
105020,1144,1159,MED,MED,2010-12-07 18:10:20
105040,1105,1378,NUR,PAT,2010-12-07 18:10:40
105040,1144,1191,MED,MED,2010-12-07 18:10:40
105040,1159,1221,MED,MED,2010-12-07 18:10:40
105040,1144,1221,MED,MED,2010-12-07 18:10:40
105040,1221,1260,MED,MED,2010-12-07 18:10:40
105040,1179,1365,ADM,PAT,2010-12-07 18:10:40
105040,1159,1260,MED,MED,2010-12-07 18:10:40
105060,1105,1378,NUR,PAT,2010-12-07 18:11:00
105060,1221,1260,MED,MED,2010-12-07 18:11:00
105060,1179,1365,ADM,PAT,2010-12-07 18:11:00
105060,1191,1221,MED,MED,2010-12-07 18:11:00
105060,1159,1191,MED,MED,2010-12-07 18:11:00
105080,1148,1191,MED,MED,2010-12-07 18:11:20
105080,1105,1378,NUR,PAT,2010-12-07 18:11:20
105080,1191,1260,MED,MED,2010-12-07 18:11:20
105080,1221,1260,MED,MED,2010-12-07 18:11:20
105080,1179,1365,ADM,PAT,2010-12-07 18:11:20
105080,1191,1221,MED,MED,2010-12-07 18:11:20
105080,1159,1260,MED,MED,2010-12-07 18:11:20
105100,1221,1260,MED,MED,2010-12-07 18:11:40
105120,1221,1260,MED,MED,2010-12-07 18:12:00
105140,1148,1191,MED,MED,2010-12-07 18:12:20
105160,1148,1191,MED,MED,2010-12-07 18:12:40
105180,1191,1221,MED,MED,2010-12-07 18:13:00
105200,1168,1191,MED,MED,2010-12-07 18:13:20
105200,1179,1365,ADM,PAT,2010-12-07 18:13:20
105200,1191,1221,MED,MED,2010-12-07 18:13:20
105220,1148,1221,MED,MED,2010-12-07 18:13:40
105220,1179,1365,ADM,PAT,2010-12-07 18:13:40
105220,1191,1221,MED,MED,2010-12-07 18:13:40
105240,1196,1202,NUR,NUR,2010-12-07 18:14:00
105240,1148,1191,MED,MED,2010-12-07 18:14:00
105240,1179,1365,ADM,PAT,2010-12-07 18:14:00
105240,1191,1221,MED,MED,2010-12-07 18:14:00
105260,1196,1202,NUR,NUR,2010-12-07 18:14:20
105260,1179,1365,ADM,PAT,2010-12-07 18:14:20
105260,1191,1221,MED,MED,2010-12-07 18:14:20
105280,1196,1202,NUR,NUR,2010-12-07 18:14:40
105280,1191,1221,MED,MED,2010-12-07 18:14:40
105300,1105,1307,NUR,PAT,2010-12-07 18:15:00
105300,1191,1221,MED,MED,2010-12-07 18:15:00
105320,1179,1365,ADM,PAT,2010-12-07 18:15:20
105360,1205,1391,NUR,PAT,2010-12-07 18:16:00
105360,1179,1365,ADM,PAT,2010-12-07 18:16:00
105360,1149,1202,NUR,NUR,2010-12-07 18:16:00
105380,1179,1365,ADM,PAT,2010-12-07 18:16:20
105380,1149,1202,NUR,NUR,2010-12-07 18:16:20
105400,1179,1365,ADM,PAT,2010-12-07 18:16:40
105400,1149,1202,NUR,NUR,2010-12-07 18:16:40
105420,1105,1307,NUR,PAT,2010-12-07 18:17:00
105420,1179,1365,ADM,PAT,2010-12-07 18:17:00
105420,1149,1202,NUR,NUR,2010-12-07 18:17:00
105440,1105,1307,NUR,PAT,2010-12-07 18:17:20
105440,1179,1365,ADM,PAT,2010-12-07 18:17:20
105460,1179,1365,ADM,PAT,2010-12-07 18:17:40
105480,1149,1202,NUR,NUR,2010-12-07 18:18:00
105520,1179,1365,ADM,PAT,2010-12-07 18:18:40
105520,1149,1202,NUR,NUR,2010-12-07 18:18:40
105560,1105,1149,NUR,NUR,2010-12-07 18:19:20
105580,1105,1149,NUR,NUR,2010-12-07 18:19:40
105580,1149,1307,NUR,PAT,2010-12-07 18:19:40
105580,1179,1365,ADM,PAT,2010-12-07 18:19:40
105600,1105,1378,NUR,PAT,2010-12-07 18:20:00
105600,1105,1149,NUR,NUR,2010-12-07 18:20:00
105600,1149,1307,NUR,PAT,2010-12-07 18:20:00
105600,1105,1307,NUR,PAT,2010-12-07 18:20:00
105640,1179,1365,ADM,PAT,2010-12-07 18:20:40
105660,1105,1202,NUR,NUR,2010-12-07 18:21:00
105660,1196,1205,NUR,NUR,2010-12-07 18:21:00
105660,1205,1391,NUR,PAT,2010-12-07 18:21:00
105680,1196,1205,NUR,NUR,2010-12-07 18:21:20
105680,1205,1391,NUR,PAT,2010-12-07 18:21:20
105680,1179,1365,ADM,PAT,2010-12-07 18:21:20
105700,1196,1205,NUR,NUR,2010-12-07 18:21:40
105700,1205,1391,NUR,PAT,2010-12-07 18:21:40
105700,1179,1365,ADM,PAT,2010-12-07 18:21:40
105700,1196,1352,NUR,PAT,2010-12-07 18:21:40
105720,1196,1205,NUR,NUR,2010-12-07 18:22:00
105720,1205,1391,NUR,PAT,2010-12-07 18:22:00
105740,1179,1365,ADM,PAT,2010-12-07 18:22:20
105760,1196,1202,NUR,NUR,2010-12-07 18:22:40
105760,1196,1383,NUR,PAT,2010-12-07 18:22:40
105760,1179,1365,ADM,PAT,2010-12-07 18:22:40
105780,1196,1202,NUR,NUR,2010-12-07 18:23:00
105780,1202,1383,NUR,PAT,2010-12-07 18:23:00
105780,1196,1383,NUR,PAT,2010-12-07 18:23:00
105780,1105,1205,NUR,NUR,2010-12-07 18:23:00
105800,1196,1383,NUR,PAT,2010-12-07 18:23:20
105800,1179,1365,ADM,PAT,2010-12-07 18:23:20
105820,1144,1191,MED,MED,2010-12-07 18:23:40
105840,1196,1202,NUR,NUR,2010-12-07 18:24:00
105840,1105,1196,NUR,NUR,2010-12-07 18:24:00
105840,1105,1383,NUR,PAT,2010-12-07 18:24:00
105840,1179,1365,ADM,PAT,2010-12-07 18:24:00
105860,1196,1202,NUR,NUR,2010-12-07 18:24:20
105860,1105,1196,NUR,NUR,2010-12-07 18:24:20
105860,1105,1383,NUR,PAT,2010-12-07 18:24:20
106000,1105,1196,NUR,NUR,2010-12-07 18:26:40
106020,1105,1196,NUR,NUR,2010-12-07 18:27:00
106040,1144,1159,MED,MED,2010-12-07 18:27:20
106060,1105,1202,NUR,NUR,2010-12-07 18:27:40
106060,1168,1191,MED,MED,2010-12-07 18:27:40
106060,1144,1159,MED,MED,2010-12-07 18:27:40
106080,1144,1191,MED,MED,2010-12-07 18:28:00
106080,1205,1327,NUR,PAT,2010-12-07 18:28:00
106100,1144,1191,MED,MED,2010-12-07 18:28:20
106120,1144,1191,MED,MED,2010-12-07 18:28:40
106180,1149,1378,NUR,PAT,2010-12-07 18:29:40
106220,1149,1378,NUR,PAT,2010-12-07 18:30:20
106240,1149,1378,NUR,PAT,2010-12-07 18:30:40
106320,1144,1168,MED,MED,2010-12-07 18:32:00
106340,1144,1168,MED,MED,2010-12-07 18:32:20
106360,1149,1307,NUR,PAT,2010-12-07 18:32:40
106380,1205,1391,NUR,PAT,2010-12-07 18:33:00
106380,1149,1307,NUR,PAT,2010-12-07 18:33:00
106400,1196,1383,NUR,PAT,2010-12-07 18:33:20
106420,1196,1383,NUR,PAT,2010-12-07 18:33:40
106420,1149,1179,NUR,ADM,2010-12-07 18:33:40
106440,1202,1383,NUR,PAT,2010-12-07 18:34:00
106440,1149,1179,NUR,ADM,2010-12-07 18:34:00
106460,1149,1179,NUR,ADM,2010-12-07 18:34:20
106500,1179,1378,ADM,PAT,2010-12-07 18:35:00
106520,1149,1385,NUR,PAT,2010-12-07 18:35:20
106520,1179,1378,ADM,PAT,2010-12-07 18:35:20
106540,1179,1378,ADM,PAT,2010-12-07 18:35:40
106560,1179,1378,ADM,PAT,2010-12-07 18:36:00
106580,1149,1385,NUR,PAT,2010-12-07 18:36:20
106580,1179,1378,ADM,PAT,2010-12-07 18:36:20
106600,1179,1378,ADM,PAT,2010-12-07 18:36:40
106620,1196,1202,NUR,NUR,2010-12-07 18:37:00
106620,1205,1363,NUR,PAT,2010-12-07 18:37:00
106620,1179,1378,ADM,PAT,2010-12-07 18:37:00
106640,1196,1202,NUR,NUR,2010-12-07 18:37:20
106640,1159,1202,MED,NUR,2010-12-07 18:37:20
106640,1179,1378,ADM,PAT,2010-12-07 18:37:20
106660,1205,1363,NUR,PAT,2010-12-07 18:37:40
106660,1149,1196,NUR,NUR,2010-12-07 18:37:40
106660,1179,1378,ADM,PAT,2010-12-07 18:37:40
106660,1149,1202,NUR,NUR,2010-12-07 18:37:40
106680,1196,1202,NUR,NUR,2010-12-07 18:38:00
106680,1149,1196,NUR,NUR,2010-12-07 18:38:00
106680,1149,1202,NUR,NUR,2010-12-07 18:38:00
106680,1149,1179,NUR,ADM,2010-12-07 18:38:00
106700,1196,1202,NUR,NUR,2010-12-07 18:38:20
106700,1205,1363,NUR,PAT,2010-12-07 18:38:20
106700,1149,1196,NUR,NUR,2010-12-07 18:38:20
106700,1157,1191,MED,MED,2010-12-07 18:38:20
106700,1149,1179,NUR,ADM,2010-12-07 18:38:20
106720,1149,1196,NUR,NUR,2010-12-07 18:38:40
106720,1157,1191,MED,MED,2010-12-07 18:38:40
106720,1149,1202,NUR,NUR,2010-12-07 18:38:40
106740,1196,1202,NUR,NUR,2010-12-07 18:39:00
106740,1149,1196,NUR,NUR,2010-12-07 18:39:00
106740,1179,1196,ADM,NUR,2010-12-07 18:39:00
106740,1149,1202,NUR,NUR,2010-12-07 18:39:00
106760,1205,1363,NUR,PAT,2010-12-07 18:39:20
106760,1149,1196,NUR,NUR,2010-12-07 18:39:20
106800,1149,1196,NUR,NUR,2010-12-07 18:40:00
106820,1196,1202,NUR,NUR,2010-12-07 18:40:20
106820,1205,1363,NUR,PAT,2010-12-07 18:40:20
106820,1144,1191,MED,MED,2010-12-07 18:40:20
106820,1105,1159,NUR,MED,2010-12-07 18:40:20
106820,1179,1196,ADM,NUR,2010-12-07 18:40:20
106820,1179,1202,ADM,NUR,2010-12-07 18:40:20
106840,1205,1363,NUR,PAT,2010-12-07 18:40:40
106860,1205,1363,NUR,PAT,2010-12-07 18:41:00
106880,1205,1363,NUR,PAT,2010-12-07 18:41:20
106880,1157,1191,MED,MED,2010-12-07 18:41:20
106880,1179,1205,ADM,NUR,2010-12-07 18:41:20
106900,1196,1202,NUR,NUR,2010-12-07 18:41:40
106900,1149,1196,NUR,NUR,2010-12-07 18:41:40
106900,1157,1191,MED,MED,2010-12-07 18:41:40
106900,1149,1202,NUR,NUR,2010-12-07 18:41:40
106900,1149,1179,NUR,ADM,2010-12-07 18:41:40
106920,1149,1196,NUR,NUR,2010-12-07 18:42:00
106920,1157,1191,MED,MED,2010-12-07 18:42:00
106940,1149,1196,NUR,NUR,2010-12-07 18:42:20
106940,1179,1196,ADM,NUR,2010-12-07 18:42:20
106940,1157,1191,MED,MED,2010-12-07 18:42:20
106960,1149,1196,NUR,NUR,2010-12-07 18:42:40
106960,1179,1196,ADM,NUR,2010-12-07 18:42:40
106960,1157,1191,MED,MED,2010-12-07 18:42:40
106960,1149,1179,NUR,ADM,2010-12-07 18:42:40
106980,1149,1196,NUR,NUR,2010-12-07 18:43:00
106980,1157,1191,MED,MED,2010-12-07 18:43:00
106980,1149,1202,NUR,NUR,2010-12-07 18:43:00
107000,1149,1196,NUR,NUR,2010-12-07 18:43:20
107000,1179,1196,ADM,NUR,2010-12-07 18:43:20
107000,1157,1191,MED,MED,2010-12-07 18:43:20
107020,1149,1196,NUR,NUR,2010-12-07 18:43:40
107020,1179,1196,ADM,NUR,2010-12-07 18:43:40
107020,1157,1191,MED,MED,2010-12-07 18:43:40
107040,1157,1191,MED,MED,2010-12-07 18:44:00
107060,1157,1191,MED,MED,2010-12-07 18:44:20
107080,1149,1196,NUR,NUR,2010-12-07 18:44:40
107080,1179,1196,ADM,NUR,2010-12-07 18:44:40
107080,1157,1191,MED,MED,2010-12-07 18:44:40
107100,1157,1191,MED,MED,2010-12-07 18:45:00
107120,1157,1191,MED,MED,2010-12-07 18:45:20
107140,1157,1191,MED,MED,2010-12-07 18:45:40
107160,1157,1191,MED,MED,2010-12-07 18:46:00
107180,1196,1202,NUR,NUR,2010-12-07 18:46:20
107180,1179,1202,ADM,NUR,2010-12-07 18:46:20
107200,1196,1202,NUR,NUR,2010-12-07 18:46:40
107200,1179,1196,ADM,NUR,2010-12-07 18:46:40
107220,1196,1202,NUR,NUR,2010-12-07 18:47:00
107220,1179,1374,ADM,PAT,2010-12-07 18:47:00
107220,1149,1196,NUR,NUR,2010-12-07 18:47:00
107220,1179,1205,ADM,NUR,2010-12-07 18:47:00
107220,1105,1393,NUR,PAT,2010-12-07 18:47:00
107220,1149,1202,NUR,NUR,2010-12-07 18:47:00
107240,1179,1374,ADM,PAT,2010-12-07 18:47:20
107240,1179,1205,ADM,NUR,2010-12-07 18:47:20
107240,1105,1393,NUR,PAT,2010-12-07 18:47:20
107240,1149,1179,NUR,ADM,2010-12-07 18:47:20
107260,1179,1374,ADM,PAT,2010-12-07 18:47:40
107260,1179,1205,ADM,NUR,2010-12-07 18:47:40
107280,1196,1202,NUR,NUR,2010-12-07 18:48:00
107280,1179,1374,ADM,PAT,2010-12-07 18:48:00
107280,1179,1205,ADM,NUR,2010-12-07 18:48:00
107320,1196,1320,NUR,PAT,2010-12-07 18:48:40
107320,1149,1205,NUR,NUR,2010-12-07 18:48:40
107320,1149,1363,NUR,PAT,2010-12-07 18:48:40
107320,1149,1374,NUR,PAT,2010-12-07 18:48:40
107340,1149,1374,NUR,PAT,2010-12-07 18:49:00
107380,1149,1205,NUR,NUR,2010-12-07 18:49:40
107380,1149,1363,NUR,PAT,2010-12-07 18:49:40
107380,1205,1374,NUR,PAT,2010-12-07 18:49:40
107380,1149,1374,NUR,PAT,2010-12-07 18:49:40
107400,1196,1320,NUR,PAT,2010-12-07 18:50:00
107400,1149,1205,NUR,NUR,2010-12-07 18:50:00
107400,1205,1374,NUR,PAT,2010-12-07 18:50:00
107400,1149,1374,NUR,PAT,2010-12-07 18:50:00
107460,1196,1202,NUR,NUR,2010-12-07 18:51:00
107460,1179,1196,ADM,NUR,2010-12-07 18:51:00
107460,1149,1374,NUR,PAT,2010-12-07 18:51:00
107480,1196,1202,NUR,NUR,2010-12-07 18:51:20
107480,1105,1202,NUR,NUR,2010-12-07 18:51:20
107480,1179,1196,ADM,NUR,2010-12-07 18:51:20
107500,1105,1202,NUR,NUR,2010-12-07 18:51:40
107500,1105,1362,NUR,PAT,2010-12-07 18:51:40
107520,1105,1202,NUR,NUR,2010-12-07 18:52:00
107520,1105,1362,NUR,PAT,2010-12-07 18:52:00
107540,1105,1196,NUR,NUR,2010-12-07 18:52:20
107560,1196,1202,NUR,NUR,2010-12-07 18:52:40
107560,1105,1196,NUR,NUR,2010-12-07 18:52:40
107560,1149,1205,NUR,NUR,2010-12-07 18:52:40
107560,1149,1363,NUR,PAT,2010-12-07 18:52:40
107560,1205,1374,NUR,PAT,2010-12-07 18:52:40
